0.4563525;0.2841655
0.4563525;0.3385405
0.4563525;0.3929155
0.4563525;0.4472905
0.4563525;0.5016655
0.4563525;0.5560405
0.4563525;0.6104155
0.5107275;0.2297905
0.5107275;0.2841655
0.5107275;0.3385405
0.5107275;0.3929155
0.5107275;0.4472905
0.5107275;0.5016655
0.5107275;0.5560405
0.5651025;0.1754155
0.5651025;0.2297905
0.5651025;0.2841655
0.5651025;0.3385405
0.5651025;0.3929155
0.5651025;0.4472905
0.5651025;0.5016655
0.6194775;0.1210405
0.6194775;0.1754155
0.6194775;0.2297905
0.6194775;0.2841655
0.6194775;0.3385405
0.6194775;0.3929155
0.6194775;0.4472905
0.6738525;0.0666655
0.6738525;0.1210405
0.6738525;0.1754155
0.6738525;0.2297905
0.6738525;0.2841655
0.6738525;0.3385405
0.7282275;0.0666655
0.7282275;0.1210405
0.7282275;0.1754155
0.7282275;0.2297905
